"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"b2277",5676.68297250654,1.61473754752386,0.193031052428918,8.36516988953613,6.00283683363972e-17,7.09304564019489e-16
"b2278",9917.96184396335,1.85444545578827,0.21017457278013,8.82335779851098,1.11077720181086e-18,1.52489219743743e-17
"b2279",736.071320866548,1.6631127013334,0.212162922247568,7.83884706957776,4.54701916909717e-15,4.51720264995555e-14
"b2280",3100.4462269732,2.07453681152496,0.207677957873596,9.98920074506721,1.69946465268007e-23,3.36875189563965e-22
"b2281",2518.83082996615,1.69211326754219,0.214898629992898,7.87400677053229,3.43460344136748e-15,3.43622353733039e-14
"b2282",5082.85492177532,1.93393416760172,0.211657656239515,9.1370858109345,6.41578635441342e-20,9.82518617885261e-19
"b2283",15195.1803771516,1.60010843791412,0.238989353479652,6.69531263471262,2.15211029419721e-11,1.45602103157649e-10
"b2284",7301.07737802127,1.23044062093055,0.252899292831812,4.8653383216411,1.14261183055257e-06,4.41837683245578e-06
"b2285",2539.05894374638,1.24541472773223,0.253300481246487,4.91674836780244,8.79935390773544e-07,3.43709569766241e-06
"b2286",8719.28069449449,0.808082341828032,0.247114162322321,3.27007701312569,0.00107518208052052,0.00253525424434022
"b2287",5292.72315422686,0.750972590759832,0.238670866599183,3.14647783141876,0.00165249788161715,0.00372075159969212
"b2288",4095.54094101527,0.568953619892283,0.245489680549689,2.31762744005495,0.0204695775719326,0.0363465667895094
"b2289",926.761761467433,0.492490246884683,0.223534113700702,2.20319949707585,0.0275806907493297,0.0472144028081746
"b2290",1606.7597581101,0.913914168711594,0.214060434881915,4.2694212464613,1.95980830382344e-05,6.36075503046599e-05
"b2291",515.927494587372,1.64603481567926,0.265199351858002,6.20678295081435,5.40802075000678e-10,3.13399235266787e-09
"b2292",2390.16972108691,1.60612328849468,0.249025166451929,6.44964246537196,1.12114326040836e-10,6.99395545684156e-10
"b2293",1508.11911019079,1.40375497599664,0.206266548027599,6.80553870426346,1.00671808223411e-11,7.02297021884763e-11
"b2294",875.261522556757,1.25784594797263,0.202999386769597,6.19630417603318,5.78043672085487e-10,3.32257622897918e-09
"b2295",2450.98712285493,1.91404145523013,0.177774926781324,10.7666558489687,4.94642524292738e-27,1.27943511466451e-25
"b2296",6439.97862294628,0.77217220941938,0.180938856234578,4.26758644046195,1.97599213632993e-05,6.40348253805316e-05
"b2297",6639.16594351545,0.77684839764369,0.198885697687641,3.90600433653989,9.38348283151567e-05,0.000267504933946838
"b2298",136.971647541806,-1.02165198574974,0.364724674558135,-2.80115949650919,0.00509193455278594,0.0103448210598266
"b2299",1174.48577646046,0.505961361017029,0.18953420741295,2.66949891485635,0.00759645185855542,0.0149740468327101
"b2300",1183.17147647601,0.542604037082391,0.192124486882125,2.82423154845065,0.00473941320902681,0.00973116690836966
"b2301",826.587578689974,0.86171818144746,0.242086927340832,3.55954033087567,0.000371504479853702,0.000952794439866629
"b2302",553.530737429653,0.575066869917645,0.215699090275289,2.66606071070447,0.00767458323011998,0.0151069986367373
"b2304",3449.72055455116,1.21409719640379,0.215581520458536,5.63173129970248,1.78409495817258e-08,8.59038684740985e-08
"b2305",113.62967931459,-0.811471931184842,0.348639858358212,-2.32753631499899,0.0199367385107409,0.0355044688339895
"b2309",1700.69658092207,0.75806956071313,0.273111156344269,2.77568141433794,0.0055086157471694,0.0111115301947183
"b2314",2120.6896831775,0.626818932652802,0.18053132673632,3.47207846961828,0.000516445356823292,0.00129113301994897
"b2317",837.346982934395,0.537759663779756,0.245639691720869,2.18922137547232,0.0285807537490184,0.0487885542870568
"b2318",807.935690155122,0.991275351909008,0.255831822716531,3.87471480828001,0.000106749643507382,0.000301486010491555
"b2319",1037.19413125511,0.730093292347476,0.207055316202341,3.52607846897302,0.00042176198430188,0.00107132595054406
"b2320",2071.92330349576,0.839809562875756,0.175946733461202,4.77308982301137,1.81420827725935e-06,6.82258112777852e-06
"b2321",663.130563520332,-0.686376615231245,0.221793079277606,-3.09467102159733,0.00197031305679877,0.0043713744701571
"b2322",294.516810831948,-1.9147250691769,0.264861621319995,-7.22915256515631,4.86017197777831e-13,3.93451326903351e-12
"b2323",8629.93773179542,1.61454306966948,0.188187822868144,8.5794237111757,9.53496336673627e-18,1.20378912505045e-16
"b2324",974.157043914538,0.422461558064509,0.190700324233637,2.21531641208397,0.026738354127362,0.0458835348738955
"b2329",1631.90703914106,0.655143161290328,0.185344337632844,3.53473523743751,0.000408183928532185,0.00104070402857465
"b2330",1120.16845885349,-0.524100362218705,0.192309186275802,-2.72530071167303,0.00642429462974183,0.0127763046504289
"b2331",1340.51692249719,1.23713491800049,0.19350499073954,6.39329721301962,1.6234625948866e-10,1.00389625765437e-09
"b2339",25.8577016626792,-5.43682369371758,1.3082698275376,-4.15573575059105,3.24242409224064e-05,0.000100031730903889
"b2340",3174.48636258723,0.450044396523563,0.170559457265362,2.63863642473586,0.00832402003766171,0.0162123475664651
"b2343",8037.70633656941,1.52135907423735,0.21144638054994,7.1950111904518,6.24556426498505e-13,4.99880822869181e-12
"b2344",7996.83978845177,-1.26534198637622,0.302213218179151,-4.18691807724349,2.82767829756356e-05,8.81986127813575e-05
"b2345",57.0108000254929,-1.26499340278731,0.575729552447624,-2.19720074713794,0.0280061122741159,0.0478654022025785
"b2347",494.598525939817,1.64288697966802,0.261470212033861,6.28326633037366,3.31532374925628e-10,1.96969234514638e-09
"b2349",263.897140861493,-2.50147480407144,0.337606776361357,-7.40943304228583,1.2684049603034e-13,1.11630162688942e-12
"b2350",236.069236483482,-1.91628669208105,0.280260228305398,-6.83752633639077,8.05722799472724e-12,5.70597014250967e-11
"b2351",390.591177509008,-0.970205544797795,0.286043740651133,-3.3918083387851,0.000694329905387406,0.00169370181636192
"b2352",299.578071477183,-1.07365629329002,0.279912961943074,-3.83567908337296,0.000125217825434106,0.000349226834642654
"b2366",881.502162964784,-2.2690326003444,1.00657914294116,-2.25420188393178,0.0241834703363392,0.0421645216468356
"b2367",27.9570983173664,-2.535441317361,0.735834263630296,-3.44566900819786,0.000569647627316269,0.00141560939371741
"b2369",681.681535567155,1.08392341458729,0.243695829258838,4.44785377691471,8.67325368271568e-06,2.9887849002502e-05
"b2372",19.6332460755859,-2.23121618231758,0.947559999436309,-2.35469646633975,0.0185378412435546,0.0333068382404399
"b2373",42.8280889322942,-1.44566156800861,0.590537434098837,-2.44804390802879,0.0143634150613988,0.0265141891603367
"b2374",29.6432092194533,-2.07674816959578,0.761694518624157,-2.72648433042027,0.00640129919368001,0.0127425204972269
"b2375",20.2926752154815,-3.1761702315134,0.984211811994713,-3.22712061855488,0.00125042737108648,0.00290170290380133
"b2377",634.547785574303,1.58528648645945,0.222842469658855,7.11393339378412,1.12781595273172e-12,8.81067269150633e-12
"b2378",4730.91656122251,1.76859266530147,0.197323176693033,8.96292414779431,3.16180072743078e-19,4.56202676386441e-18
"b4680",291.150278404775,-2.029151871248,0.282705645605983,-7.17761354534851,7.09387380112051e-13,5.65643095194609e-12
"b2380",1257.68846096676,1.48416306272096,0.196370348252791,7.55797948074304,4.09378605365698e-14,3.78340750318364e-13
"b2381",679.877792077971,1.42180323073213,0.208565081676719,6.81707225055038,9.29145428810018e-12,6.50401800167013e-11
"b2382",431.235764801246,1.21374900679777,0.253365037324976,4.79051498033238,1.66353802340564e-06,6.31192155213481e-06
"b2388",2138.3208537339,0.872892011551216,0.198574683886141,4.39578698789074,1.10372130936235e-05,3.7336409843023e-05
"b2389",777.02539840336,0.471727985453723,0.206105790744904,2.28876628720043,0.0220929352451294,0.0389357005857245
"b2390",4032.37931200706,2.00139188250237,0.305646174021775,6.54806783990623,5.8286243213424e-11,3.76905859316074e-10
"b2392",1640.59640752393,0.516533582808882,0.1864104654438,2.7709473369917,0.00558934659141452,0.0112690153235648
"b2393",1463.59182743994,-0.789970197533382,0.198976209179446,-3.97017412680201,7.18201245123795e-05,0.000208386435144674
"b2395",790.335395679396,-1.09340300144256,0.271656585377096,-4.02494568620441,5.69884670227372e-05,0.000168229002860439
"b2399",424.831651407601,-0.895425718594609,0.241169831856988,-3.71284298579099,0.000204944042168024,0.000550242327701195
"b2408",63.2671394734489,-1.13799010981236,0.508398320866406,-2.23838290392662,0.0251960959312594,0.0436430538752153
"b2410",1497.95741731091,2.28036141872156,0.229204951753529,9.94900590617998,2.54714826105266e-23,4.91136496517518e-22
"b4546",198.496647165237,1.22685043857458,0.306563927020728,4.00193998849586,6.2825235301893e-05,0.000183923152622933
"b2414",11623.3889433925,3.23082240634017,0.299029435722809,10.8043624485686,3.28229179808099e-27,8.54201337880954e-26
"b2415",5879.23957689479,1.39865628318476,0.170886232721414,8.18472185213953,2.72933300878227e-16,3.00722873331283e-15
"b2416",22920.9876363282,1.40551970613302,0.174736519327735,8.04365173084872,8.72001187004554e-16,9.11090895387517e-15
"b2417",18424.1085738371,1.35715975305431,0.181333384896002,7.48433474526862,7.191045430145e-14,6.49030100312236e-13
"b2421",1644.55057176502,2.21161777547587,0.19891122986123,11.1186169680756,1.01838398353326e-28,2.86091712460137e-27
"b2422",4672.38424449147,5.09282955593046,0.202752357406038,25.1184727077249,3.12526393308216e-139,1.0197976618565e-136
"b2423",2335.08158556596,5.24784159999323,0.278666369083925,18.8319875744057,4.12966370796089e-79,5.308494984597e-77
"b2424",1754.23522798534,5.35291691764041,0.279375489030213,19.1602954726695,7.94211137549985e-82,1.12301454849568e-79
"b2425",4043.79542938291,5.47232155474276,0.352704170796934,15.51532986519,2.73227028661882e-54,1.63243528955451e-52
"b2426",9938.60797161606,1.02066067347729,0.262879959614179,3.88261119248223,0.00010334073540184,0.000292833266248901
"b2431",4103.9277536339,0.750896057590166,0.183477486589479,4.09257872204374,4.26602346021829e-05,0.000128617423725984
"b2432",689.562627068776,-0.74572929768235,0.218612803461329,-3.41118766090141,0.000646805583083762,0.00158781787236187
"b2437",391.208549324271,1.41729926007397,0.270429642389342,5.24091681500456,1.597807369173e-07,6.79829374125562e-07
"b2438",344.906293722283,1.98893424329805,0.26642998886968,7.46512902596302,8.32180272070032e-14,7.49492295991736e-13
"b2439",332.293034556187,1.65851147538113,0.287472258070432,5.76929226671599,7.96051396560021e-09,3.99627221799717e-08
"b2440",594.940015644563,1.8484917441406,0.25457257369697,7.26115825163849,3.8378960668349e-13,3.1368699644535e-12
"b2442",823.437171888288,0.815254374726382,0.237095458495809,3.43850691994926,0.00058493158756506,0.00145104081546841
"b2449",243.928970435425,2.31101263261809,0.312029579871753,7.4063895915507,1.29784196634834e-13,1.13280774099787e-12
"b2453",90.7046707929218,0.960843786366583,0.39810363143518,2.41355192592115,0.0157978766639164,0.028848296516717
"b2464",8135.2299011888,2.94353997048963,0.18077950306628,16.2824873426631,1.31416962940467e-59,9.1388648654666e-58
"b2465",19930.0540258706,3.24612651088448,0.177834606691951,18.2536266212093,1.93618643269452e-74,2.10597508910004e-72
"b2466",2471.73111370783,1.28433638320526,0.212698548198288,6.03829407433442,1.55752026396844e-09,8.40585363836403e-09
"b2467",642.624607118849,0.935400260712543,0.225134722483158,4.15484670865249,3.25505694998243e-05,0.000100202841667819
"b2468",422.274681343862,-0.655027011371727,0.251568708840721,-2.60376981855265,0.00922046588412287,0.0177557307970852
"b2469",748.871560368617,0.503225813572873,0.22537545919685,2.23283322579208,0.0255599443246881,0.0442010940991957
"b4606",910.390784308148,-1.41299539006157,0.215541353389411,-6.55556517504444,5.54315324028035e-11,3.59542141364973e-10
"b2471",232.687944236969,-0.808689310634585,0.304995242401737,-2.65148172235876,0.00801394503874317,0.0157166689109332
"b2472",1181.60067537986,-0.533743859271248,0.197462239440268,-2.70301735047781,0.00687131594768663,0.0136333593311911
"b4547",769.914322622181,1.0497555376173,0.237563488388966,4.41884207348614,9.92311228871578e-06,3.38383179153702e-05
"b2473",1337.01400417082,1.20118785337137,0.194547642649747,6.17426064387697,6.64738019063359e-10,3.77485766648831e-09
"b2475",2240.73115101436,1.43670526691597,0.183789762747066,7.8171125825609,5.40487610451839e-15,5.33197312450396e-14
"b2476",1155.06222048801,1.41876665121835,0.20129502139032,7.04819543682256,1.81252951407038e-12,1.38536039615974e-11
"b2479",1037.4488750606,0.895851635169979,0.222611312426518,4.02428621171573,5.71483817505542e-05,0.000168466598600313
"b2484",47.7851570830722,-1.28997160148295,0.521589574266105,-2.47315449757214,0.0133926231449714,0.0248877623110357
"b2492",184.999360080911,-1.25809690851289,0.33060006023134,-3.80549509770969,0.000141520817522072,0.000390840695266035
"b2494",1546.15667227716,0.67212547044704,0.178943243214626,3.75608186357105,0.000172594257207578,0.000469323614791375
"b2497",488.077983801522,-3.13101798988869,0.275549882170291,-11.3627992334023,6.40585763291626e-30,1.88705889436325e-28
"b2498",1547.9636580057,-0.9982559854621,0.204910136378505,-4.87167693655793,1.10655002740755e-06,4.28674448973774e-06
"b2499",1107.20507350069,-0.614789113032872,0.231392754483641,-2.65690736256971,0.00788611099241346,0.0154874457545453
"b2501",4091.9490186208,1.38357837926407,0.206622205559942,6.69617467064879,2.13945980132826e-11,1.45387315417744e-10
"b2502",2547.60798164638,1.10140941253027,0.196255959178508,5.61210684832485,1.99877950503218e-08,9.59142834880825e-08
"b2503",191.758829501397,-1.51577831851243,0.319441534728662,-4.74508839246577,2.08415304648424e-06,7.76887277960119e-06
"b2504",497.436943452759,1.80684229385126,0.260007613992059,6.94918993374726,3.67389647180507e-12,2.6963094867469e-11
"b2505",45.9696370976695,-4.0094904644678,0.745250088777191,-5.38006036476505,7.44608665378086e-08,3.28339912529505e-07
"b2507",6360.316482026,1.35014028303639,0.170166177439072,7.93424582578878,2.11778257899072e-15,2.16995983093687e-14
"b2509",3227.09309967689,1.18249015762018,0.20530500434606,5.7596752762392,8.4275906633392e-09,4.2257493609793e-08
"b2512",7529.93854513271,0.63207618324703,0.174574566584633,3.62066591722341,0.000293845742560832,0.000766130079866656
"b2513",2793.80771134832,0.493467353849434,0.174504538478829,2.8278195979946,0.00468662086630034,0.00964611630996896
"b2514",6915.43634487304,0.600612789200546,0.186735178526585,3.2163880096917,0.00129815188469338,0.00299280450808114
"b2515",7289.07204165804,1.13755520004835,0.172331446325707,6.60097285958109,4.08468336003835e-11,2.69056316976439e-10
"b2516",6065.53162183967,0.648023730089064,0.179187998019437,3.61644606364078,0.00029867551621001,0.000777289288198074
"b2517",3684.31906146883,-1.79499566175731,0.190366363196642,-9.42916401624557,4.13370332210469e-21,6.77033571133903e-20
"b2518",1938.74113145019,-1.80248970546925,0.21965842871177,-8.20587544052056,2.28916653782914e-16,2.55543275091348e-15
"b2519",737.577469596444,-0.736934794270478,0.217903498253237,-3.38193191104279,0.000719779829042319,0.00175175331887408
"b2520",11220.903547891,1.13885007525273,0.184882993087238,6.15984226691611,7.28174365357101e-10,4.11307011697047e-09
"b2521",6525.27472689136,1.97580081640668,0.262724399034891,7.52043138613968,5.45957997754718e-14,4.99127979843861e-13
"b4812",645.282120306473,-1.52966893467364,0.233433656567107,-6.55290653956702,5.6427835271748e-11,3.65445614080542e-10
"b2523",2829.7943028011,0.5808940690405,0.173703721062346,3.3441659481319,0.000825303543129327,0.00198465852038243
"b2527",708.880241464579,-0.667687926573752,0.257253805572644,-2.59544431262149,0.00944687099361382,0.0181492874795787
"b2532",5297.86078425009,1.65657283901607,0.186575412613549,8.87883786942123,6.75625001355991e-19,9.45875001898387e-18
"b2533",1723.61947057604,-3.18429443118954,0.231225957195857,-13.7713536568575,3.79043641306068e-43,1.78655902935594e-41
"b2534",153.970411001542,-2.03124052263282,0.404180128151433,-5.02558236082251,5.01907102668044e-07,2.02000942079492e-06
"b2535",10711.9992514108,2.04825045566887,0.212993071751426,9.61651211856922,6.81012696903418e-22,1.16957727136206e-20
"b2553",958.019598249603,0.874798219582696,0.199378106500907,4.38763430416427,1.14590234476192e-05,3.86400456794918e-05
"b2555",424.467731427766,-0.940288899741628,0.255434497977734,-3.68113511364307,0.000232197910679465,0.000617544537368206
"b2556",895.269715822995,-0.891622658577915,0.193697656763569,-4.60316698444239,4.16114327488047e-06,1.47219097348148e-05
"b2557",7326.40591540662,1.91098857907457,0.169431606689669,11.2788199109435,1.6697072814135e-29,4.75362301191681e-28
"b2558",468.577802580641,-1.8797624969091,0.321060280775251,-5.85485844704964,4.77416467725696e-09,2.4488520629896e-08
"b2559",460.830159035655,-0.863245393021667,0.249848924284302,-3.45506948046486,0.000550151028187909,0.00137037032388321
"b2560",878.124045563096,0.678705232573869,0.236319936774761,2.87197619395418,0.00407913694794188,0.00851979268004404
"b2561",256.068921714365,-1.22137830156782,0.273541134504022,-4.46506264508406,8.00453273077339e-06,2.76508370064664e-05
"b2562",150.766714101739,-3.20767249194961,0.439032454013797,-7.30623092353169,2.74739853040334e-13,2.27182545145633e-12
"b2564",1147.11360494772,0.414996874263432,0.185902834383752,2.23233215157317,0.0255930184144696,0.0442402543252568
"b2565",624.565277967562,-1.13977532485241,0.210240840179734,-5.42128410387831,5.91724308970282e-08,2.64498895537612e-07
"b2566",2371.1875257587,-1.02991898914203,0.204014278815768,-5.04826914625953,4.45830768783251e-07,1.80804409290492e-06
"b2567",1801.65473649469,-1.02265785378937,0.231560140300992,-4.41638121509199,1.00367014155378e-05,3.41698935832353e-05
"b2569",6485.28885293878,-0.650681581038691,0.17473772989295,-3.72376121308957,0.000196276580283421,0.000529310396415939
"b2570",1411.89860420651,-1.01915850672298,0.194308982997224,-5.24504061007589,1.56247907948616e-07,6.68148816046401e-07
"b2572",11647.4043045406,0.728418251383766,0.197954142020401,3.67973230541797,0.000233478915662027,0.000620173801025873
"b2573",5269.46849026966,0.773017622914875,0.190791814415027,4.05162886722875,5.08622993921353e-05,0.00015130285695753
"b2574",862.20625646901,-2.81685081048906,0.381896072116434,-7.3759617240322,1.63162889980955e-13,1.39543745826454e-12
"b2575",368.19752044328,-1.0332225334482,0.262643720174595,-3.93393199259194,8.35674369652445e-05,0.000240334283123096
"b2576",1997.53092271302,-0.749627481072968,0.183508611510261,-4.08497168009497,4.4082192740442e-05,0.000132621745819117
"b2578",210.567230812606,0.807640213498659,0.289557399713133,2.78922318786809,0.00528346407368871,0.0107082917346333
"b2579",34629.7211811064,3.86637825766147,0.216829833962643,17.8313942643502,4.03238578922518e-71,3.9779954692775e-69
"b2581",3087.20529569404,-0.933926723260056,0.174668195290738,-5.34686192701265,8.94922314013587e-08,3.90160375749808e-07
"b2583",240.642317855642,-1.2066921841547,0.294062984348811,-4.1035160777779,4.0691816032411e-05,0.000123120316411903
"b2584",12343.6862186558,2.13633570978106,0.233069248187042,9.16609860116172,4.90448280118645e-20,7.56538765186651e-19
"b2587",7951.95664682308,0.533141152230484,0.226190094738443,2.35704906904516,0.0184208125701747,0.0331246659273765
"b2592",16339.0078803472,2.61599883701556,0.161982194876163,16.1499159769722,1.13716482704136e-58,7.65690983541186e-57
"b2594",1714.0722033032,-0.458416682560803,0.191371241967961,-2.39543140258008,0.0166008202386416,0.0301329394318861
"b2597",45097.2975934027,1.81955372032374,0.248989529354343,7.30775195664668,2.71648642898577e-13,2.25065145151516e-12
"b2598",124.101864715415,1.62365582625986,0.3523000207199,4.60873043079032,4.05135197501e-06,1.43574227886319e-05
"b2599",1968.62348883114,1.01647107678877,0.194436764459708,5.22777201941873,1.71564875239049e-07,7.27778200764045e-07
"b2600",1094.43601585917,-0.515380047021165,0.204969014270067,-2.51442906556647,0.0119225284114102,0.0223685827161443
"b2601",1342.15259280517,-0.842525533717823,0.211731269127287,-3.97922110036246,6.91414177648015e-05,0.000201579308699854
"b2602",267.266167075823,0.661767508078606,0.297643113432027,2.22335904381586,0.0261915990805124,0.0451053748476569
"b2603",309.009829199013,-1.04553356399438,0.331879119348461,-3.15034451714514,0.00163078033017091,0.00367380252819173
"b2605",326.184118485952,-1.10665409560375,0.31763721737276,-3.48401898479374,0.000493944449652355,0.00123909660285351
"b2607",31332.5796630562,-0.370635475071495,0.166681086146477,-2.22362046972616,0.0261739901493295,0.0450975086163508
"b2609",9394.1099889631,-0.407576458046156,0.163591801351841,-2.49142349847698,0.0127232363545638,0.0237761976282201
"b2610",11434.088692436,1.41611403484819,0.168285348049125,8.41495739982551,3.93037719400333e-17,4.7231331606125e-16
"b2614",3567.61450808407,0.563873050748523,0.171728126785511,3.28352181616004,0.00102518709540986,0.00242545658601707
"b2616",10902.6300787563,-4.58878943422265,0.178723965894542,-25.6752887686608,2.20732244706626e-145,8.51223801859551e-143
"b2617",3646.74654937894,-1.08834304944608,0.20485424486965,-5.31276786643399,1.07972543692935e-07,4.67844259801255e-07
"b2620",2633.40694361491,0.799121333506756,0.215017729362426,3.71653693802982,0.000201972124574258,0.000543978255520003
"b2622",932.935568084212,1.34839936947851,0.215496508450986,6.25717501954423,3.92013401963612e-10,2.30961229323561e-09
"b2623",48.128315360691,-1.45515310928313,0.551994023626004,-2.63617547835817,0.00838463588311299,0.0163154245028281
"b2629",49.5551340081516,-1.38291779773746,0.539308033980746,-2.56424475550616,0.0103400600590894,0.0196536117074449
"b2637",144.354695920752,0.908799876895725,0.343374046129711,2.6466760873139,0.00812871724993762,0.0159123297527621
"b2638",177.996883961394,0.666225779339922,0.301104549127165,2.21260615713433,0.0269248101753011,0.0461661458219996
"b2642",372.182738071415,0.858790374272095,0.288385028225463,2.9779298168027,0.00290202428073533,0.00620205180802161
"b2647",508.069321579543,-0.797664503499486,0.249040051123664,-3.20295671278752,0.00136024425282272,0.00312237885307033
"b2649",10.8972552584559,-3.02676211779817,1.20942840951729,-2.50263851417731,0.012327137819388,0.0230664837361464
"b2650",5.63528706401069,-5.68648155298649,2.04239425534513,-2.78422324098516,0.00536560900366818,0.0108436938511484
"b2664",1081.66113678132,1.16817588060308,0.390288268834305,2.99311041065141,0.00276149826657695,0.00594030205213967
"b2665",13664.8149396612,3.0252780959501,0.161884574993949,18.6878712568086,6.21435508869095e-78,7.53179836749343e-76
"b2667",343.806898986931,-4.25460268821396,0.440010959093426,-9.66931073030523,4.0711069027736e-22,7.13621300891141e-21
"b2668",697.589170918674,-3.24859098574995,0.369999651305101,-8.77998391158258,1.634980440345e-18,2.1948060215011e-17
"b2669",251.295555652698,-4.63978888067061,1.08274260911719,-4.28521870442843,1.82559506090938e-05,5.96272635024211e-05
"b2670",2329.56185042178,1.9282339986643,0.312941909914461,6.16163555463493,7.19974004811731e-10,4.07760978426083e-09
"b2671",462.397954365348,-1.45610662001444,0.255964232569146,-5.68871129141485,1.28001664440453e-08,6.23300417717019e-08
"b2672",4411.14616086701,0.489861147960956,0.187583695450719,2.61142711142317,0.00901652060302691,0.0174092309504052
"b2677",292.522138223354,-2.0505272084485,0.502628056925652,-4.07961151430872,4.51110258350591e-05,0.000135333077505177
"b2678",310.758191342552,-1.90842465184884,0.438347635361546,-4.35367844581798,1.33872028208707e-05,4.46099877188794e-05
"b2679",239.46149587976,-1.14387062381383,0.297941640569426,-3.83924389228598,0.000123413789554201,0.000344648647326479
"b2682",926.593739513999,0.795244916624591,0.239894059791132,3.31498377791006,0.000916484430004846,0.0021841162652138
"b2684",1126.10448044321,-1.0700870102821,0.25356153691264,-4.22022607731224,2.44057443216185e-05,7.73760593514992e-05
"b2685",844.300016474271,-1.73116885128248,0.314775196760531,-5.49969905220798,3.8044001318206e-08,1.76181936235622e-07
"b2686",938.190858775049,-1.12443112353001,0.264989306832105,-4.24330753935834,2.20249270120262e-05,7.05130116113323e-05
"b2687",5666.18053894507,1.13682811280322,0.16635881904738,6.83359090496692,8.28149760720356e-12,5.83556691856437e-11
"b2689",871.217356005571,-0.741072758534515,0.248799610803505,-2.97859291717218,0.00289575215849902,0.00619454395176643
"b2690",1133.60486205897,-0.771137304368687,0.255305490192506,-3.02044935965628,0.00252399911253742,0.00546823505382214
"b2696",14526.9828194256,1.43187044329979,0.179854437280158,7.96127393326067,1.70276938994509e-15,1.75319120197744e-14
"b2697",14547.1042696469,0.420873675146254,0.16058525550683,2.62087371482467,0.00877047438092397,0.0169882887323651
"b2698",839.022866484817,-3.06835658517464,0.241019728758539,-12.7307278992443,3.99101009756118e-37,1.5390786212595e-35
"b2699",38135.6611565058,-2.37030304888671,0.19085327263536,-12.4195043457041,2.04826537016377e-35,7.68915194711038e-34
"b2700",361.3379747608,-0.895403823248965,0.263649583502054,-3.39618902998187,0.000683311519496324,0.00166874350357133
"b2703",185.765525976858,-0.984684937294091,0.408470663091777,-2.41066256714952,0.015923573069143,0.0290653171081344
"b2705",305.262002392112,-0.855990368801101,0.287446424124741,-2.97791274115705,0.00290218595919918,0.00620205180802161
"b2709",575.575523840404,-1.20912028166646,0.281855651229029,-4.28985644387155,1.78788648582437e-05,5.84750537615033e-05
"b2711",120.353384482913,-0.998950081719541,0.41263705416407,-2.42089282006736,0.015482441406784,0.0283332685278592
"b2713",78.4363393221135,-1.3409847392005,0.450775927250634,-2.97483662754447,0.00293144623671821,0.00626142746030144
"b2714",350.29020542197,-0.618936373836003,0.241375022902195,-2.56421052350058,0.0103410799931676,0.0196536117074449
"b2717",519.977989124495,1.26272827541717,0.24859734773523,5.07941169493911,3.78605453943754e-07,1.55023584520213e-06
"b2734",47.1893890497347,-2.20128697057906,0.601987201032317,-3.65670061889055,0.000255482473137986,0.000673140777050521
"b2735",597.160439878587,1.66000851697674,0.273637068461438,6.06646068206463,1.30759718244396e-09,7.12044576113901e-09
"b2740",167.952040995335,-0.762586881481872,0.333515224846959,-2.28651295254003,0.0222242672489087,0.0391346374719264
"b2741",26610.3368256191,1.70101617411155,0.165730223107736,10.2637656681713,1.02624960025765e-24,2.27924125879211e-23
"b2742",9359.50276914131,0.799161871240721,0.198427935478763,4.02746654251338,5.63810873755255e-05,0.000166667994875944
"b2743",1117.06752385708,0.498539918545605,0.213104242168285,2.33941808700324,0.0193138063563706,0.0345546885549238
"b2747",499.080753551303,-0.805840699139639,0.237731194190632,-3.38971375583741,0.000699656382517924,0.00170571400841439
"b2749",284.556575218303,2.24099928957279,0.272268982645848,8.23082845425605,1.85923066485645e-16,2.09756821285134e-15
"b2750",253.534076264766,3.14065067256117,0.288410078200207,10.8895316424449,1.29303523549958e-27,3.44972042074793e-26
"b2751",1944.81094028868,3.77111643316351,0.249022159440357,15.143698222032,8.33894843428619e-52,4.78024584570838e-50
"b2752",920.726428571166,4.17269229305045,0.364526805078204,11.4468736864365,2.43779711495585e-30,7.33413855435653e-29
"b2753",505.017720457327,-1.72621268979594,0.230500330130939,-7.48898142061377,6.9410164495827e-14,6.29140849981407e-13
"b2755",124.044293014601,-0.871307646542307,0.350649944285537,-2.4848361185901,0.0129611086651939,0.0241356553809273
"b2756",37.8266750516226,-1.32998033385575,0.597792649651673,-2.22481881406657,0.0260934038587803,0.0449769277403275
"b2758",70.8992258157249,-1.42145256760561,0.433618038113875,-3.27812139409274,0.00104500444309743,0.00246958710173777
"b2760",47.68915357459,-2.76238177951809,0.604953892656654,-4.56626829424487,4.9648325452356e-06,1.74778586364227e-05
"b2762",1825.21890944215,5.09365030253221,0.231173508461463,22.0338841436986,1.36364007003372e-107,3.40268304534297e-105
"b2763",4690.18595904331,5.50910731214585,0.267549308248113,20.5909981536449,3.30489964016608e-94,5.6077537094338e-92
"b2764",4704.33168240652,5.11801834377524,0.323094929218915,15.8406025007824,1.63249141907781e-56,1.08203571870751e-54
"b2765",271.171663061351,-2.04488407265644,0.29084182499462,-7.03091473413173,2.05183869577311e-12,1.55704825536127e-11
"b2766",622.103354486417,-1.07414611589961,0.265381281276686,-4.04755795409589,5.17547701725376e-05,0.000153742111394891
"b2768",144.542355180901,-1.06327042315908,0.377840587379921,-2.81407148589349,0.00489183487060066,0.0100102091273941
"b2775",53.7996207487977,-1.78136153966949,0.500625965311884,-3.55826837419374,0.000373307784735278,0.000956263057274787
